Ticker,Year,Life_Cycle_Stage,Operating_CF,Investing_CF,Financing_CF
PET,2021,Introduction,-795937.0,-125000000.0,126483518.0
PET,2022,Decline,-2803000.0,1835000.0,37089000.0
PET,2023,Shake-out,-6465000.0,-12261000.0,-1917000.0
PET,2024,Shake-out,-7003000.0,-1960000.0,-3730000.0
SAIH,2020,Data Missing,,,
SAIH,2021,Introduction,-822874.0,-44889860.0,45740813.0
SAIH,2022,Data Missing,,,
SAIH,2023,Data Missing,,,
SAIH,2024,Data Missing,,,
SOBR,2020,Data Missing,-2191533.0,,1741665.0
SOBR,2021,Data Missing,-3688302.0,,4337728.0
SOBR,2022,Data Missing,-6156172.0,,13852901.0
SOBR,2023,Data Missing,-5928076.0,,139226.0
SOBR,2024,Data Missing,-6521584.0,,12115479.0
WTO,2020,Data Missing,,,
WTO,2021,Data Missing,,,
WTO,2022,Data Missing,,,
WTO,2023,Data Missing,,,
WTO,2024,Data Missing,,,
RIME,2020,Growth,444765.0,-517546.0,206573.0
RIME,2021,Growth,171017.0,-201161.0,81523.0
RIME,2022,Introduction,-2011930.0,-117573.0,4023407.0
RIME,2023,Growth,411000.0,-14000.0,3411000.0
RIME,2024,Introduction,-8556000.0,-2245000.0,11648000.0
RYDE,2020,Data Missing,,,
RYDE,2021,Data Missing,,,
RYDE,2022,Data Missing,,,
RYDE,2023,Data Missing,,,
RYDE,2024,Data Missing,,,
ULY,2020,Data Missing,,,
ULY,2021,Introduction,-57214000.0,-356000.0,78052000.0
ULY,2022,Introduction,-54237000.0,-208000.0,30646000.0
ULY,2023,Decline,-65145000.0,81767000.0,14405000.0
ULY,2024,Decline,-30786000.0,24700000.0,-18066000.0
ELWS,2020,Data Missing,,,
ELWS,2021,Data Missing,,,
ELWS,2022,Data Missing,,,
ELWS,2023,Data Missing,,,
ELWS,2024,Data Missing,,,
MITQ,2020,Data Missing,,,
MITQ,2021,Decline,-1697000.0,548000.0,1360000.0
MITQ,2022,Introduction,-3387000.0,-4956000.0,9413000.0
MITQ,2023,Shake-out,269000.0,4311000.0,-304000.0
MITQ,2024,Shake-out,-796000.0,-12000.0,-530000.0
ASNS,2020,Data Missing,,,
ASNS,2021,Introduction,-2726000.0,-54000.0,2904000.0
ASNS,2022,Introduction,-7768000.0,-4034000.0,15286000.0
ASNS,2023,Decline,-6577000.0,3821000.0,3761000.0
ASNS,2024,Decline,-6549000.0,197000.0,3093000.0
CYCU,2020,Data Missing,,,
CYCU,2021,Introduction,-2971.0,-98116.0,105000.0
CYCU,2022,Introduction,-1318432.0,-115625000.0,117749000.0
CYCU,2023,Introduction,-1987771.0,-706707.0,3206162.0
CYCU,2024,Introduction,-1371281.0,-885066.0,1689268.0
VERB,2020,Introduction,-16294000.0,-88000.0,17214000.0
VERB,2021,Introduction,-25862000.0,-2263000.0,27247000.0
VERB,2022,Introduction,-19406000.0,-4748000.0,25646000.0
VERB,2023,Data Missing,,,
VERB,2024,Data Missing,,,
FRGT,2020,Data Missing,,,
FRGT,2021,Data Missing,,,
FRGT,2022,Data Missing,,,
FRGT,2023,Introduction,-5790684.0,-363369.0,6800722.0
FRGT,2024,Introduction,-4206168.0,-345723.0,4242023.0
IMTE,2020,Data Missing,,,
IMTE,2021,Data Missing,,,
IMTE,2022,Data Missing,,,
IMTE,2023,Data Missing,,,
IMTE,2024,Data Missing,,,
RTC,2020,Data Missing,,,
RTC,2021,Data Missing,,,
RTC,2022,Data Missing,,,
RTC,2023,Data Missing,,,
RTC,2024,Data Missing,,,
SYTA,2020,Data Missing,,,
SYTA,2021,Data Missing,,,
SYTA,2022,Data Missing,,,
SYTA,2023,Data Missing,,,
SYTA,2024,Data Missing,,,
TAOP,2020,Data Missing,,,
TAOP,2021,Data Missing,,,
TAOP,2022,Data Missing,,,
TAOP,2023,Data Missing,,,
TAOP,2024,Data Missing,,,
IDAI,2020,Introduction,-4482670.0,-512165.0,6087893.0
IDAI,2021,Introduction,-6702221.0,-768353.0,9337517.0
IDAI,2022,Introduction,-6337386.0,-998190.0,5101194.0
IDAI,2023,Introduction,-7852546.0,-401680.0,10213410.0
IDAI,2024,Introduction,-8919422.0,-906671.0,9492022.0
BOXL,2020,Introduction,-4664000.0,-45318000.0,65578000.0
BOXL,2021,Introduction,-2330000.0,-34008000.0,41148000.0
BOXL,2022,Maturity,1190000.0,-1206000.0,-5126000.0
BOXL,2023,Maturity,11581000.0,-1321000.0,-8011000.0
BOXL,2024,Shake-out,-439000.0,-506000.0,-7140000.0
PRSO,2020,Introduction,-10237000.0,-38000.0,10083000.0
PRSO,2021,Decline,-12016000.0,6628000.0,9569000.0
PRSO,2022,Decline,-16020000.0,10037000.0,1918000.0
PRSO,2023,Decline,-4690000.0,1006000.0,3439000.0
PRSO,2024,Data Missing,-4579000.0,,6340000.0
FTFT,2020,Data Missing,,-2944.0,16417325.0
FTFT,2021,Data Missing,,-11180987.0,69274810.0
FTFT,2022,Maturity,2690000.0,-14191625.0,-251692.0
FTFT,2023,Data Missing,,,-1823748.0
FTFT,2024,Data Missing,,,
MYSZ,2020,Introduction,-5679000.0,-211000.0,6094000.0
MYSZ,2021,Decline,-7297000.0,161000.0,16292000.0
MYSZ,2022,Shake-out,-7290000.0,-993000.0,-67000.0
MYSZ,2023,Introduction,-6106000.0,-7000.0,6134000.0
MYSZ,2024,Decline,-3092000.0,53000.0,5594000.0
OBLG,2020,Introduction,-6566000.0,-31000.0,7272000.0
OBLG,2021,Introduction,-7732000.0,-49000.0,11504000.0
OBLG,2022,Decline,-5934000.0,19000.0,0.0
OBLG,2023,Introduction,-2993000.0,0.0,5898000.0
OBLG,2024,Introduction,-3406200.0,0.0,2381000.0
AUUD,2020,Introduction,-1992381.0,-870264.0,2690328.0
AUUD,2021,Introduction,-5471545.0,-1552686.0,13251608.0
AUUD,2022,Introduction,-4752750.0,-1931107.0,2000000.0
AUUD,2023,Introduction,-4504207.0,-1031566.0,4678895.0
AUUD,2024,Introduction,-5093143.0,-1004345.0,7999251.0
SOPA,2020,Data Missing,-1251269.0,,1211700.0
SOPA,2021,Introduction,-10813938.0,-246837.0,33823757.0
SOPA,2022,Decline,-14453759.0,177393.0,10182905.0
SOPA,2023,Shake-out,-13908134.0,-340246.0,-785525.0
SOPA,2024,Growth,2473495.0,-29959.0,1476971.0
ASTI,2020,Decline,-2884919.0,254444.0,2798200.0
ASTI,2021,Introduction,-9404443.0,-301522.0,15500000.0
ASTI,2022,Introduction,-10506575.0,-265472.0,16293305.0
ASTI,2023,Introduction,-9536879.0,-3877366.0,2962720.0
ASTI,2024,Introduction,-8423569.0,-421.0,10546000.0
CETX,2020,Introduction,-3786202.0,-2432500.0,24411182.0
CETX,2021,Decline,-10051165.0,840901.0,4445932.0
CETX,2022,Decline,-16093504.0,6610127.0,5022537.0
CETX,2023,Introduction,-2232724.0,-5628400.0,2036655.0
CETX,2024,Introduction,-3949360.0,-1257393.0,4398599.0
OLB,2020,Introduction,-326661.0,-150000.0,3793536.0
OLB,2021,Introduction,-3508082.0,-25661600.0,28815530.0
OLB,2022,Introduction,-1921381.0,-1562361.0,447429.0
OLB,2023,Maturity,2046922.0,-2080113.0,-221829.0
OLB,2024,Decline,-2600306.0,332893.0,2115843.0
TGL,2020,Data Missing,,,
TGL,2021,Introduction,-6797648.0,-84850.0,9796905.0
TGL,2022,Introduction,-8663901.0,-311739.0,8163893.0
TGL,2023,Introduction,-9560285.0,-61244.0,12659188.0
TGL,2024,Introduction,-4712806.0,-252614.0,350473.0
SVRE,2020,Data Missing,,,
SVRE,2021,Data Missing,,,
SVRE,2022,Data Missing,,,
SVRE,2023,Data Missing,,,
SVRE,2024,Data Missing,,,
WLDS,2020,Data Missing,,,
WLDS,2021,Data Missing,,,
WLDS,2022,Data Missing,,,
WLDS,2023,Data Missing,,,
WLDS,2024,Data Missing,,,
MRIN,2020,Introduction,-5675000.0,-1884000.0,10233000.0
MRIN,2021,Introduction,-7942000.0,-1296000.0,41479000.0
MRIN,2022,Introduction,-18137000.0,-1764000.0,740000.0
MRIN,2023,Shake-out,-14583000.0,-1807000.0,-209000.0
MRIN,2024,Data Missing,,,
AGMH,2020,Data Missing,,,
AGMH,2021,Data Missing,,,
AGMH,2022,Data Missing,,,
AGMH,2023,Data Missing,,,
AGMH,2024,Data Missing,,,
KNW,2020,Introduction,-3913803.0,-70134.0,6381280.0
KNW,2021,Introduction,-6850699.0,-299525.0,15110263.0
KNW,2022,Introduction,-6919808.0,-855468.0,8110750.0
KNW,2023,Introduction,-10353991.0,-80797.0,5864812.0
KNW,2024,Introduction,-12829350.0,-66352.0,7982741.0
SGN,2020,Data Missing,,,
SGN,2021,Data Missing,,,
SGN,2022,Introduction,-4928461.0,-855480.0,1350800.0
SGN,2023,Introduction,-4848373.0,-3178179.0,8895671.0
SGN,2024,Decline,-3066327.0,2117598.0,6472.0
ATCH,2020,Data Missing,,,
ATCH,2021,Data Missing,,,
ATCH,2022,Decline,-1084259.0,351474.0,799166.0
ATCH,2023,Decline,-1819835.0,152335077.0,-150025248.0
ATCH,2024,Data Missing,,,
SUNE,2020,Decline,-4683529.0,3930231.0,-799868.0
SUNE,2021,Decline,-811017.0,479983.0,350000.0
SUNE,2022,Introduction,-7577199.0,-3097406.0,15912117.0
SUNE,2023,Decline,-667177.0,3567278.0,-2760236.0
SUNE,2024,Introduction,-6302686.0,-26667.0,2084358.0
